repository,associated_work_reported,origin_status,scope_reported,attribution_source,mention_count,source_locations,example_context,verification_this_run
https://github.com/cornell-relaxml/quip-sharp,,repository_link_owner_unverified,现有材料中的仓库入口；实现/许可/作者关系待核,,1,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_quantization_review.md:7,|[QuIP#，ICML 2024](https://proceedings.mlr.press/v235/tseng24a.html)；[官方代码](https://github.com/Cornell-RelaxML/quip-sharp)|校准 Hessian、随机符号/正交变换、block-LDL 误差反馈、E8P 权重码本与后续微调是一整套 **weight-only** PTQ。不能把其码本收益算成 Q 状态压缩；在线变换、解码与元数据仍收费。当前 T10 蝶形不是 10 阶等幅 Hadamard，不能直接套用其不相干性保证。|,local aggregation only; no clone or completeness claim
https://github.com/cornell-zhang/dnn-gating,Precision Gating,author_code_reported,精度门控算法和训练代码,research/literature_audit_20260909/LITERATURE_INVENTORY.md:476,5,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/preview_gate_only_review.md:33 || research/hardware_innovation_20260908/open_fusion_execution/literature_followup.md:8 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:476 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:0 || research/hardware_innovation_20260908/open_fusion_execution/literature_followup.md:0,**共享粗值、按需细修正补查（五篇边界）。** 最贴近的是 [Precision Gating，ICLR 2020，作者全文§3、§4.3](https://www.csl.cornell.edu/~zhiruz/pdfs/pg-iclr2020.pdf)：已经把输入拆为高/低位，先算粗输出，只为选中的输出补低位卷积，并复用粗结果。这里是可训练的有损许可；[官方 `PGConv2d`](https://github.com/cornell-zhang/dnn-gating/blob/master/utils/pg_utils.py) 实际先密集算低位再乘mask，论文另有CPU SDDMM实验，专用硬件部署列未来工作，不能称它已实现共享CMVM的选择性供数。其余四篇的边界是：FGIE全文已给逐神经元在线树与反向停止；BitSET目前仅作者报告已读，预测与严格证书仍有区别；前述 ARITH 2018 全文的§2–4已给digit依赖、跳位和恢复残差存储；[SOAP，FPT 2013](https://cas.ee.ic.ac.uk/people/gac1/pubs/XitongFPT13.pdf) 作者原文首段/摘要确认联合改写表达式结构、精度及资源目标，本轮全文下载失败，不能据此核其全部CSE实现。**未确认这五篇完整实现了“多输出CSE＋严格门退休＋细修正请求”的组合；也没有据此证明该组合首次提出。** 粗细两阶段、运行时精度、CSE成本目标都应继承为底座。 || | [NeurIPS 2019：Channel Gating Neural Networks](https://proceedings.neurips.cc/paper/2019/file/68b1fbe7f16e4ae3024973f12f3cb313-Paper.pdf)；[作者代码](https://github.com/cornell-zhang/dnn-gating) | 官方论文摘要/首页与仓库README | 同族另文；空间/通道条件稀疏不是本地新原语 | 完整训练与原条件执行控制 | || | [Precision Gating](https://www.csl.cornell.edu/~zhiruz/pdfs/pg-iclr2020.pdf)；ICLR2020，[作者代码](https://github.com/cornell-zhang/dnn-gating) | 已读作者主文§3／§4.3及关键代码：粗结果复用和选择性低位补算已有；纳入预览纯门的强控制。 | 未迁入作者整套训练／硬件。当前原V整图及数字粗细测量已做，普通f6两学生825也通过；不能以必须恢复f14为前提排除它。当前low8布局不足以胜出，未否定全部预测精度机制。 |,local aggregation only; no clone or completeness claim
https://github.com/dao-ailab/flash-attention,,repository_link_owner_unverified,现有材料中的仓库入口；实现/许可/作者关系待核,,3,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:17 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:61 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_merged_300plus.json:0,- [new_this_round] FlashAttention — FlashAttention — `open-source` — https://github.com/Dao-AILab/flash-attention || - **FlashAttention**｜open-source｜`open_source`｜https://github.com/Dao-AILab/flash-attention || FlashAttention,local aggregation only; no clone or completeness claim
https://github.com/dqiaole/memflow,,repository_link_owner_unverified,现有材料中的仓库入口；实现/许可/作者关系待核,,3,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:27 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:19 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_merged_300plus.json:0,- [new_this_round] MemFlow — MemFlow: Optical Flow Estimation and Prediction with Memory — `CVPR 2024 / open-source` — https://github.com/DQiaole/MemFlow || - **MemFlow**｜CVPR 2024 / open-source｜`open_source`｜https://github.com/DQiaole/MemFlow || MemFlow,local aggregation only; no clone or completeness claim
https://github.com/dubcyfor3/prosperity,Prosperity,author_code_reported,周期模拟器/CUDA/数据；原记录称 Synopsys 脚本未公开,gptpro/ChatGPTpro-#第二轮跨领域调研：.md:267,12,codex_independent_20260905/02_literature_and_alternative_ideas.md:67 || gptpro/ChatGPTpro-#第二轮跨领域调研：.md:111 || gptpro/ChatGPTpro-#第二轮跨领域调研：.md:277 || gptpro/ChatGPTpro-#第二轮跨领域调研：.md:631 || research/c1_prosperity_fusion_20260906/README.md:7 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:205 || research/hardware_innovation_20260908/open_fusion_execution/adaptive_execution/k16_complete/design_before_execution.md:9 || research/hardware_innovation_20260908/open_fusion_execution/review/01_full_support_shared_budget.md:7 || research/hardware_innovation_20260908/open_fusion_execution/review/04_column_relation_matcher.md:11 || research/hardware_innovation_20260908/psn/gustavsnn_hardware_direction.md:9 || research/idea_reassessment_four_questions_20260907.md:71 || research/literature_audit_20260909/literature_inventory.json:0,| [Prosperity，HPCA 2025](https://arxiv.org/abs/2503.03379) / [官方实现](https://github.com/dubcyfor3/Prosperity) | product reuse、baseline 与 DSE | 官方仓库主要提供模拟器及相关代码，不能称为可直接使用的 ASIC RTL | || | **Prosperity** | **HPCA 2025** | 利用产品之间的关系复用内积，配套模拟器及 GPU 实现 | F3 仍需比较，但不能只停留在它一个最近邻。([GitHub](https://github.com/dubcyfor3/Prosperity)) | || | `dubcyfor3/Prosperity` | 周期模拟器、CUDA 内核、数据及 CACTI 相关内容 | 很适合强对照；README 明确说明 Synopsys 脚本没有随仓库公开。([GitHub](https://github.com/dubcyfor3/Prosperity)) |,local aggregation only; no clone or completeness claim
https://github.com/eolab-2025/estu,,repository_link_owner_unverified,现有材料中的仓库入口；实现/许可/作者关系待核,,1,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:210,- **Code:** https://github.com/EOLAB-2025/ESTU (claimed in the letter),local aggregation only; no clone or completeness claim
https://github.com/facebookresearch/deltacnn,DeltaCNN,author_code_reported,CUDA/PyTorch 差分执行；非 ASIC RTL,gptpro/ChatGPTpro-#第二轮跨领域调研：.md:267,2,codex_independent_20260905/02_literature_and_alternative_ideas.md:75 || gptpro/ChatGPTpro-#第二轮跨领域调研：.md:278,| [DeltaCNN，CVPR 2022 官方实现](https://github.com/facebookresearch/DeltaCNN) | 视频差分计算 | 不是 SNN 精确状态等价的现成证明；阈值抑制和长期状态代价需要另审 | || | `facebookresearch/DeltaCNN` | 稀疏差分推理实现及 CUDA 相关代码 | 用来区分普通差分复用与新增舍入证书，不能把 GPU kernel 当现成 RTL。([GitHub](https://github.com/facebookresearch/DeltaCNN)) |,local aggregation only; no clone or completeness claim
https://github.com/facebookresearch/spinquant,,repository_link_owner_unverified,现有材料中的仓库入口；实现/许可/作者关系待核,,1,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_quantization_review.md:9,|[SpinQuant，ICLR 2025](https://proceedings.iclr.cc/paper_files/paper/2025/hash/e5b1c0d4866f72393c522c8a00eed4eb-Abstract-Conference.html)；[官方代码](https://github.com/facebookresearch/SpinQuant)|已有量化任务损失驱动的 Cayley 正交旋转学习：可吸收到权重的旋转学习，不能吸收的在线 Hadamard 保留；GPTQ 配方先在 W16/A4/KV4 下学旋转。我们的 20 个符号 STE 是受限具体化，不能称已复现其连续旋转优化。|,local aggregation only; no clone or completeness claim
https://github.com/facebookresearch/xformers,,repository_link_owner_unverified,现有材料中的仓库入口；实现/许可/作者关系待核,,3,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:68 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:62 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_merged_300plus.json:0,- [new_this_round] xformers — xformers memory-efficient attention — `open-source` — https://github.com/facebookresearch/xformers || - **xformers**｜open-source｜`open_source`｜https://github.com/facebookresearch/xformers || xformers,local aggregation only; no clone or completeness claim
https://github.com/fangwei123456/parallel-spiking-neuron,PSN,author_code_reported,神经元算法实现,gptpro/ChatGPTpro-#第二轮跨领域调研：.md:267,2,gptpro/ChatGPTpro-#第二轮跨领域调研：.md:273 || research/hardware_innovation_20260908/literature/patch_temporal_dependency_review_20260908.md:9,| `fangwei123456/Parallel-Spiking-Neuron` | PSN 算法实现 | 核对神经元和时间映射，不是 ASIC RTL。([GitHub](https://github.com/fangwei123456/Parallel-Spiking-Neuron)) | || | [PSN，NeurIPS 2023，§3.2–3.4、式 9–16](https://proceedings.neurips.cc/paper_files/paper/2023/file/a834ac3dfdb90da54292c2c932c997cc-Paper-Conference.pdf)；[作者代码](https://github.com/fangwei123456/Parallel-Spiking-Neuron) | 原作已有全连接时间矩阵、最近 k 步因果 mask、从全连接逐渐过渡到 mask 的训练，以及跨时间共享 k 个系数的 sliding PSN。减少时间依赖、缩短等待与保留全部时间输出不是本候选独有。其原始输出为发放标志；迁入本地应保留 θg 和独立判决参数。 |,local aggregation only; no clone or completeness claim
https://github.com/fangwei123456/spikingjelly,,repository_link_owner_unverified,现有材料中的仓库入口；实现/许可/作者关系待核,,5,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:62 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:63 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:13 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:24 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_merged_300plus.json:0,- [new_this_round] spikingjelly — SpikingJelly: an open-source deep learning framework for SNNs — `open-source` — https://github.com/fangwei123456/spikingjelly || - [new_this_round] spikingjelly — SpikingJelly SNN framework — `open-source` — https://github.com/fangwei123456/spikingjelly || - **spikingjelly**｜open-source｜`open_source`｜https://github.com/fangwei123456/spikingjelly,local aggregation only; no clone or completeness claim
https://github.com/fastmachinelearning/hls4ml,,repository_link_owner_unverified,现有材料中的仓库入口；实现/许可/作者关系待核,,4,research/hardware_innovation_20260908/psn/cmvm_20260909/da4ml_official/docs/getting_started.md:81 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:49 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:41 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_merged_300plus.json:0,"For existing uses of [hls4ml](https://github.com/fastmachinelearning/hls4ml), da4ml can be used as a strategy provider to enable the `distributed_arithmetic` strategy for supported layers (e.g., Dense, Conv, EinsumDense). This leverages the HLS codegen backend in da4ml to generate only the CMVM part of the design, while still using hls4ml for the rest of the design and integration. For any design aiming for `II>1` (i.e., not-fully unrolled), this is the recommended way to use da4ml. || - [new_this_round] hls4ml — hls4ml — `open-source` — https://github.com/fastmachinelearning/hls4ml || - **hls4ml**｜open-source｜`open_source`｜https://github.com/fastmachinelearning/hls4ml",local aggregation only; no clone or completeness claim
https://github.com/firesim/firesim,,repository_link_owner_unverified,现有材料中的仓库入口；实现/许可/作者关系待核,,3,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:16 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:43 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_merged_300plus.json:0,- [new_this_round] FireSim — FireSim FPGA-accelerated hardware simulation — `open-source` — https://github.com/firesim/firesim || - **FireSim**｜open-source｜`open_source`｜https://github.com/firesim/firesim || FireSim,local aggregation only; no clone or completeness claim
https://github.com/fminference/flexgen,,repository_link_owner_unverified,现有材料中的仓库入口；实现/许可/作者关系待核,,3,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:18 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:59 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_merged_300plus.json:0,- [new_this_round] FlexGen — FlexGen offloading (memory schedule control) — `open-source` — https://github.com/FMInference/FlexGen || - **FlexGen**｜open-source｜`open_source`｜https://github.com/FMInference/FlexGen || FlexGen,local aggregation only; no clone or completeness claim
https://github.com/gatech-eic/vitcod,,repository_link_owner_unverified,现有材料中的仓库入口；实现/许可/作者关系待核,,4,research/07_transformer_attention_accelerators.md:106 || research/innovation_first_audit_20260906/report-source.md:5653 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:110 || research/literature_audit_20260909/literature_inventory.json:0,"- **Paper:** You et al. — *ViTCoD: Vision Transformer Acceleration via Dedicated Algorithm and Accelerator Co-Design* — **HPCA 2023** — DOI 10.1109/HPCA56546.2023.10071027 · code https://github.com/GATECH-EIC/ViTCoD || - **最近先验与访问状态：** [ViTCoD: Vision Transformer Acceleration via Dedicated Algorithm and Accelerator Co-Design, HPCA 2023](https://github.com/GATECH-EIC/ViTCoD)；未全文核；仅原 idea 文件列引，不采用其性能或首创断言 || | <a id=""r082""></a>**R082 ViTCoD**<br>ViTCoD: Vision Transformer Acceleration via Dedicated Algorithm and Accelerator Co-Design<br>[原文](https://doi.org/10.1109/HPCA56546.2023.10071027) · [配套来源](https://github.com/GATECH-EIC/ViTCoD) | HPCA 2023<br>本地表称该会议/年份；本轮未一手复核 | 旧AI文献表/链接；未找到全文逐节阅读记录<br>prune/polarize、双稀疏密集engine与autoencoder | **保留未试线索**<br>motioncoherence替换依据未训练；双engine/编码器不能免费。 | 完整算法/autoencoder、格式与两engine资源，事件密集输出端到端验证。<br>[07_transformer_attention_accelerators.md](</home/zhumd/work/sdformer_codex/ideafromai/research/07_transformer_attention_accelerators.md>) |",local aggregation only; no clone or completeness claim
https://github.com/githubofaliyev/snn-dse,,repository_link_owner_unverified,现有材料中的仓库入口；实现/许可/作者关系待核,,2,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:296 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:366,"- **Venue:** DATE 2025 (Lyon, 31 Mar–2 Apr 2025). arXiv:2411.15409, 23 Nov 2024. IEEE Xplore added 21 May 2025 ([10992893](https://ieeexplore.ieee.org/document/10992893/)). Authors: Ilkin Aliyev, Jesus Lopez, Tosiron Adegbija (Univ. Arizona). Code: [github.com/githubofaliyev/SNN-DSE/tree/DATE25](https://github.com/githubofaliyev/SNN-DSE/tree/DATE25). Primary abs: [arxiv.org/abs/2411.15409](https://arxiv.org/abs/2411.15409). || - **Code:** https://github.com/githubofaliyev/SNN-DSE/tree/DATE25",local aggregation only; no clone or completeness claim
https://github.com/hppeace/s3net,,repository_link_owner_unverified,现有材料中的仓库入口；实现/许可/作者关系待核,,3,research/hardware_innovation_20260908/literature/patch_background_followup_20260908.md:10 || research/hardware_innovation_20260908/literature/patch_trainable_fusion_followup_20260908.md:13 || research/hardware_innovation_20260908/sparsity_hardware_next_20260908.md:33,- **稀疏坐标 CNN 不能免费替换当前 BN。** [SSCN，CVPR 2018，§4.1–4.2](https://openaccess.thecvf.com/content_cvpr_2018/papers/Graham_3D_Semantic_Segmentation_CVPR_2018_paper.pdf) 的 BN 只统计 active sites，激活也限制在 active sites；rule-book 可复用到支撑改变为止。[S3Net，AAAI 2026，Method](https://ojs.aaai.org/index.php/AAAI/article/view/42467) 承接稀疏 voxel、空间/时间双分支与下采样；其时间分支不是我们的完整 A。此次核到正式入口及原文方法片段，PDF 直取失败；[作者代码](https://github.com/hppeace/S3Net) 的既有核查不能冒称本轮全文复现。 || | [S3Net，AAAI 2026 官方论文页](https://ojs.aaai.org/index.php/AAAI/article/view/42467)；[作者代码](https://github.com/hppeace/S3Net/blob/main/S3Net_Demo.py#L599) | 本轮论文 PDF 仍不可读，方法判断明确限于作者代码：稀疏事件体素、两次 stride2 稀疏3D编码、SubM空间分支、Mamba2时间分支及下采样。VSC 含普通3D与空间/时间分解两支，使用 ReLU/GELU/稀疏BN；不是现有 θg/fullA 的即插即用替换。移植需重训稀疏 stem、维护坐标/邻接与稠密光流消费者，不能只删除空位置。 | || | [S3Net，AAAI 2026 原文](https://ojs.aaai.org/index.php/AAAI/article/download/42467/46428)，稀疏编码、VSB/VTB与实验；[代码](https://github.com/hppeace/S3Net) | 体素内极性去重、稀疏坐标和特征；VSB 的空间/运动双支路子流形卷积；VTB 使用变长序列 Mamba。 | 它是分类网络，既不是 PSN 也不是 H67。只借其稀疏前端就明确称部件迁移；二值体素去重会丢事件计数，子流形限制会改变普通卷积的输出支持，必须重新训练并恢复完整稠密 flow。不能从“无事件”推出该位置的 BN/PSN/flow 都为零。 |,local aggregation only; no clone or completeness claim
https://github.com/intelligent-computing-research-group/elsa,,repository_link_owner_unverified,现有材料中的仓库入口；实现/许可/作者关系待核,,3,codex_independent_20260905/02_literature_and_alternative_ideas.md:69 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:41 || research/literature_audit_20260909/literature_inventory.json:0,"| [ELSA，ISCA 2026](https://arxiv.org/html/2605.20802v1) / [官方实现](https://github.com/Intelligent-Computing-Research-Group/ELSA) | 成组事件、细粒度流水、mini-batch Gustavson | 不移植其神经元语义，不把局部优化升级为弹性全网络推理 | || | <a id=""r013""></a>**R013 ELSA (SNN 2026)**<br>ELSA: An ELastic SNN Inference Architecture for Efficient Neuromorphic Computing<br>[原文](https://arxiv.org/abs/2605.20802) · [配套来源](https://github.com/Intelligent-Computing-Research-Group/ELSA) | ISCA 2026<br>本轮作者/出版社/会议一手元数据核验 | 作者摘要/工件已定位；本地方法阅读证据弱于Gustav全文<br>弹性SNN执行与可变完成 | **保留未完整迁移**<br>必须与ISCA2021自注意力ELSA分开；密集光流要全部输出，早到首正确分类不能直接作任务收益。；条件变化：固定BN已部分移除旧全域统计障碍，允许训练后不能再按冻结限制一票否决，但密集输出义务仍在。 | 完整elastic调度、神经元/完成策略及工件；非因果T10和BN消费者阻塞需真实映射。<br>[02_literature_and_alternative_ideas.md](</home/zhumd/work/sdformer_codex/ideafromai/codex_independent_20260905/02_literature_and_alternative_ideas.md>) · [04_paper_survey.md](</home/zhumd/work/sdformer_codex/ideafromai/research/grok46_20260905/04_paper_survey.md>) | || ELSA (SNN 2026)",local aggregation only; no clone or completeness claim
https://github.com/ist-daslab/sparsegpt,,repository_link_owner_unverified,现有材料中的仓库入口；实现/许可/作者关系待核,,3,research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md:39 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md:56 || research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_merged_300plus.json:0,- [new_this_round] SparseGPT — SparseGPT — `open-source` — https://github.com/IST-DASLab/SparseGPT || - **SparseGPT**｜open-source｜`open_source`｜https://github.com/IST-DASLab/SparseGPT || SparseGPT,local aggregation only; no clone or completeness claim
